athlete_id,true_label,rf_pred,rf_pred_proba,xgb_pred,xgb_pred_proba,model_set
3122910,0,1,0.5794811173603471,0,0.20407951,Model_D
3122916,0,0,0.31112102958453025,0,0.070055746,Model_D
3122917,0,0,0.4912071729785356,0,0.11464252,Model_D
3122920,0,0,0.43495066782218617,0,0.101141736,Model_D
3122924,0,0,0.24993854371839955,0,0.048711218,Model_D
3122927,1,0,0.49539030424197755,0,0.2056293,Model_D
3122930,1,0,0.2416328011036914,0,0.049962677,Model_D
3122974,0,0,0.05499549977546371,0,0.0031306024,Model_D
3122980,0,0,0.16291548378441653,0,0.04124744,Model_D
3122995,0,0,0.45045409731696673,0,0.1585442,Model_D
3123002,0,0,0.2292369879864488,0,0.013234866,Model_D
3123050,0,1,0.5029400737209178,0,0.1292934,Model_D
3123059,0,1,0.7536429558122931,0,0.33990964,Model_D
3123071,0,0,0.3449127500697915,0,0.14088923,Model_D
3123221,0,0,0.43361334027384324,0,0.098346144,Model_D
3123225,0,0,0.31881020213139744,0,0.06885435,Model_D
3123670,0,0,0.3063736218704659,0,0.050699353,Model_D
3123675,0,1,0.5264256693923065,0,0.1846926,Model_D
3123697,0,0,0.11389159408425446,0,0.010249381,Model_D
3123718,0,0,0.06435904335273859,0,0.021366451,Model_D
3123738,0,0,0.24875340242570804,0,0.031423237,Model_D
3123743,0,0,0.3835540244741384,0,0.053324476,Model_D
3123744,0,0,0.10147294484338973,0,0.009966519,Model_D
3123790,0,0,0.20393672440052132,0,0.01854236,Model_D
3123851,0,0,0.3911463204472843,0,0.06907447,Model_D
